1665000,1825000

3400000,3430000,1665000
3630000,3670000,1665000
4540000,4570000,1665000
6380000,6410000,1665000
2490000,2515000,1825000
3320000,3340000,1825000
4140000,4170000,1825000
5810000,5840000,1825000
