<MetaData>
version:3.0
panel : google-fleb
date: 2024/11/22
refresh_rate_base: 60
refresh_rate_target: 120

<VoltageLut>

01D1,5.85291
01D2,5.85151
01D3,5.85012
01D4,5.84873
01D5,5.84734
01D6,5.84595
01D7,5.84456
01D8,5.84316
01D9,5.84177
01DA,5.84038
01DB,5.83899
01DC,5.83760
01DD,5.83621
01DE,5.83481
01DF,5.83342
01E0,5.83203
01E1,5.83064
01E2,5.82925
01E3,5.82786
01E4,5.82646
01E5,5.82507
01E6,5.82368
01E7,5.82229
01E8,5.82090
01E9,5.81951
01EA,5.81812
01EB,5.81672
01EC,5.81533
01ED,5.81394
01EE,5.81255
01EF,5.81116
01F0,5.80977
01F1,5.80837
01F2,5.80698
01F3,5.80559
01F4,5.80420
01F5,5.80281
01F6,5.80142
01F7,5.80002
01F8,5.79863
01F9,5.79724
01FA,5.79585
01FB,5.79446
01FC,5.79307
01FD,5.79167
01FE,5.79028
01FF,5.78889
0200,5.78750
0201,5.78611
0202,5.78472
0203,5.78333
0204,5.78193
0205,5.78054
0206,5.77915
0207,5.77776
0208,5.77637
0209,5.77498
020A,5.77358
020B,5.77219
020C,5.77080
020D,5.76941
020E,5.76802
020F,5.76663
0210,5.76523
0211,5.76384
0212,5.76245
0213,5.76106
0214,5.75967
0215,5.75828
0216,5.75688
0217,5.75549
0218,5.75410
0219,5.75271
021A,5.75132
021B,5.74993
021C,5.74854
021D,5.74714
021E,5.74575
021F,5.74436
0220,5.74297
0221,5.74158
0222,5.74019
0223,5.73879
0224,5.73740
0225,5.73601
0226,5.73462
0227,5.73323
0228,5.73184
0229,5.73044
022A,5.72905
022B,5.72766
022C,5.72627
022D,5.72488
022E,5.72349
022F,5.72209
0230,5.72070
0231,5.71931
0232,5.71792
0233,5.71653
0234,5.71514
0235,5.71375
0236,5.71235
0237,5.71096
0238,5.70957
0239,5.70818
023A,5.70679
023B,5.70540
023C,5.70400
023D,5.70261
023E,5.70122
023F,5.69983
0240,5.69844
0241,5.69705
0242,5.69565
0243,5.69426
0244,5.69287
0245,5.69148
0246,5.69009
0247,5.68870
0248,5.68730
0249,5.68591
024A,5.68452
024B,5.68313
024C,5.68174
024D,5.68035
024E,5.67896
024F,5.67756
0250,5.67617
0251,5.67478
0252,5.67339
0253,5.67200
0254,5.67061
0255,5.66921
0256,5.66782
0257,5.66643
0258,5.66504
0259,5.66365
025A,5.66226
025B,5.66086
025C,5.65947
025D,5.65808
025E,5.65669
025F,5.65530
0260,5.65391
0261,5.65251
0262,5.65112
0263,5.64973
0264,5.64834
0265,5.64695
0266,5.64556
0267,5.64417
0268,5.64277
0269,5.64138
026A,5.63999
026B,5.63860
026C,5.63721
026D,5.63582
026E,5.63442
026F,5.63303
0270,5.63164
0271,5.63025
0272,5.62886
0273,5.62747
0274,5.62607
0275,5.62468
0276,5.62329
0277,5.62190
0278,5.62051
0279,5.61912
027A,5.61772
027B,5.61633
027C,5.61494
027D,5.61355
027E,5.61216
027F,5.61077
0280,5.60938
0281,5.60798
0282,5.60659
0283,5.60520
0284,5.60381
0285,5.60242
0286,5.60103
0287,5.59963
0288,5.59824
0289,5.59685
028A,5.59546
028B,5.59407
028C,5.59268
028D,5.59128
028E,5.58989
028F,5.58850
0290,5.58711
0291,5.58572
0292,5.58433
0293,5.58293
0294,5.58154
0295,5.58015
0296,5.57876
0297,5.57737
0298,5.57598
0299,5.57458
029A,5.57319
029B,5.57180
029C,5.57041
029D,5.56902
029E,5.56763
029F,5.56624
02A0,5.56484
02A1,5.56345
02A2,5.56206
02A3,5.56067
02A4,5.55928
02A5,5.55789
02A6,5.55649
02A7,5.55510
02A8,5.55371
02A9,5.55232
02AA,5.55093
02AB,5.54954
02AC,5.54814
02AD,5.54675
02AE,5.54536
02AF,5.54397
02B0,5.54258
02B1,5.54119
02B2,5.53979
02B3,5.53840
02B4,5.53701
02B5,5.53562
02B6,5.53423
02B7,5.53284
02B8,5.53145
02B9,5.53005
02BA,5.52866
02BB,5.52727
02BC,5.52588
02BD,5.52449
02BE,5.52310
02BF,5.52170
02C0,5.52031
02C1,5.51892
02C2,5.51753
02C3,5.51614
02C4,5.51475
02C5,5.51335
02C6,5.51196
02C7,5.51057
02C8,5.50918
02C9,5.50779
02CA,5.50640
02CB,5.50500
02CC,5.50361
02CD,5.50222
02CE,5.50083
02CF,5.49944
02D0,5.49805
02D1,5.49666
02D2,5.49526
02D3,5.49387
02D4,5.49248
02D5,5.49109
02D6,5.48970
02D7,5.48831
02D8,5.48691
02D9,5.48552
02DA,5.48413
02DB,5.48274
02DC,5.48135
02DD,5.47996
02DE,5.47856
02DF,5.47717
02E0,5.47578
02E1,5.47439
02E2,5.47300
02E3,5.47161
02E4,5.47021
02E5,5.46882
